dataset,sample_id,tissue_site,target_program,observed_rho,random_median_rho,delta_vs_random,empirical_p,support,source_file
GSE282302,GSM8641062_C3_D10_ROI4,metadata_required,ifn_mhc,-0.487577543665126,-0.00154672955227559,-0.48603081411285,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641062_C3_D10_ROI4,metadata_required,tumor_aggressive,-0.441298647355067,-0.00534362191033911,-0.435955025444728,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641062_C3_D10_ROI4,metadata_required,immune_maturity,-0.292362353312531,-0.000512724567109089,-0.291849628745422,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641063_C3_D11_ROI1,metadata_required,immune_core,-0.275255486048954,-0.00817427239130689,-0.267081213657647,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641063_C3_D11_ROI1,metadata_required,ifn_mhc,-0.395799452630018,-0.00329058598853421,-0.392508866641484,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641063_C3_D11_ROI1,metadata_required,tumor_aggressive,-0.353191874403448,-0.000238936043852843,-0.352952938359596,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641063_C3_D11_ROI1,metadata_required,immune_maturity,-0.21430516522572,-0.00499998833671886,-0.209305176889001,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641064_C3_D11_ROI2,metadata_required,immune_core,-0.434595723210966,-0.00046263114877562,-0.43413309206219,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641064_C3_D11_ROI2,metadata_required,ifn_mhc,-0.5511375560336,8.76378714766569e-05,-0.551225193905077,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641064_C3_D11_ROI2,metadata_required,tumor_aggressive,-0.408202354007429,-0.003990593312555,-0.404211760694874,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641064_C3_D11_ROI2,metadata_required,immune_maturity,-0.21473196402825,-0.000387049357871902,-0.214344914670379,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641065_C3_D11_ROI3,metadata_required,immune_core,-0.20787750492605,0.00992526599556812,-0.217802770921618,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641065_C3_D11_ROI3,metadata_required,ifn_mhc,-0.394695933417,0.00641657003183628,-0.401112503448837,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641065_C3_D11_ROI3,metadata_required,tumor_aggressive,-0.253227717098888,-0.00386744118719267,-0.249360275911696,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641065_C3_D11_ROI3,metadata_required,immune_maturity,-0.107026798576337,0.00316017948604892,-0.110186978062386,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641066_C3_D11_ROI4,metadata_required,immune_core,-0.390640232801437,0.00622864145189065,-0.396868874253327,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641066_C3_D11_ROI4,metadata_required,ifn_mhc,-0.356977810767281,-0.004812935428998,-0.352164875338283,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641066_C3_D11_ROI4,metadata_required,tumor_aggressive,-0.348908013320379,-0.0110787239015247,-0.337829289418855,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641066_C3_D11_ROI4,metadata_required,immune_maturity,-0.0563216351922308,0.00218735536934419,-0.058508990561575,0.0539460539460539,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641067_C3_D12_ROI1_s1,metadata_required,immune_core,-0.400030275900201,0.00400706734996923,-0.40403734325017,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641067_C3_D12_ROI1_s1,metadata_required,ifn_mhc,-0.375137983223501,-0.00723207391800414,-0.367905909305497,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641067_C3_D12_ROI1_s1,metadata_required,tumor_aggressive,0.0857083115568419,-0.00955890596811076,0.0952672175249527,0.993006993006993,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641067_C3_D12_ROI1_s1,metadata_required,immune_maturity,-0.403577326464245,-0.00171934965431528,-0.40185797680993,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641068_C3_D12_ROI1_s2,metadata_required,immune_core,-0.338846831405756,0.00801638843041303,-0.346863219836169,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641068_C3_D12_ROI1_s2,metadata_required,ifn_mhc,-0.327297313662248,0.00444811921030484,-0.331745432872553,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641068_C3_D12_ROI1_s2,metadata_required,tumor_aggressive,-0.0601026590201372,0.000803561599105684,-0.0609062206192429,0.021978021978022,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641068_C3_D12_ROI1_s2,metadata_required,immune_maturity,-0.342587419518435,0.00843585657107391,-0.351023276089508,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641069_C3_D12_ROI2_s1,metadata_required,immune_core,-0.0885630849525656,0.0129094118528624,-0.101472496805428,0.031968031968032,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641069_C3_D12_ROI2_s1,metadata_required,ifn_mhc,-0.192967597057181,0.0158424323906444,-0.208810029447825,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641069_C3_D12_ROI2_s1,metadata_required,tumor_aggressive,-0.0500000641656278,0.00955566087549619,-0.059555725041124,0.0699300699300699,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641069_C3_D12_ROI2_s1,metadata_required,immune_maturity,-0.027608637474148,0.01448519263501,-0.042093830109158,0.226773226773227,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641070_C3_D12_ROI2_s2,metadata_required,immune_core,-0.151041830220915,-0.0157645382908892,-0.135277291930026,0.00599400599400599,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641070_C3_D12_ROI2_s2,metadata_required,ifn_mhc,-0.306689717333688,0.000337072585037578,-0.307026789918726,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641070_C3_D12_ROI2_s2,metadata_required,tumor_aggressive,-0.130075878246138,0.0111046580554774,-0.141180536301616,0.004995004995005,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641070_C3_D12_ROI2_s2,metadata_required,immune_maturity,-0.136092093422248,-0.00423391810585614,-0.131858175316391,0.002997002997003,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641071_C3_D12_ROI3_s1,metadata_required,immune_core,-0.0124413612049812,-0.0023661367241996,-0.0100752244807816,0.416583416583417,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641071_C3_D12_ROI3_s1,metadata_required,ifn_mhc,-0.0778864770976473,-0.0059600863551784,-0.0719263907424689,0.0639360639360639,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641071_C3_D12_ROI3_s1,metadata_required,tumor_aggressive,-0.247636016397457,0.00256659850923595,-0.250202614906693,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641071_C3_D12_ROI3_s1,metadata_required,immune_maturity,-0.00213362197536615,-0.0126310162043836,0.0104973942290175,0.598401598401599,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641072_C3_D12_ROI3_s2,metadata_required,immune_core,-0.202003553648482,0.00369205541966512,-0.205695609068147,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641072_C3_D12_ROI3_s2,metadata_required,ifn_mhc,-0.219070364035009,-0.00198162126305273,-0.217088742771956,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641072_C3_D12_ROI3_s2,metadata_required,tumor_aggressive,-0.207961992083449,-0.00157911859874046,-0.206382873484709,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641072_C3_D12_ROI3_s2,metadata_required,immune_maturity,-0.0975074335240421,-0.0131788361810214,-0.0843285973430207,0.035964035964036,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641073_C3_D12_ROI4_s1,metadata_required,immune_core,-0.62121526878789,0.00501930211947157,-0.626234570907362,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641073_C3_D12_ROI4_s1,metadata_required,ifn_mhc,-0.655623269984843,0.00275601422783865,-0.658379284212681,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641073_C3_D12_ROI4_s1,metadata_required,tumor_aggressive,-0.471137769509706,-0.00147047375322704,-0.469667295756479,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641073_C3_D12_ROI4_s1,metadata_required,immune_maturity,-0.64432258161761,0.00138818550596844,-0.645710767123578,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641074_C3_D12_ROI4_s2,metadata_required,immune_core,-0.428170094750233,0.00325643446611816,-0.431426529216351,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641074_C3_D12_ROI4_s2,metadata_required,ifn_mhc,-0.483715102171608,-0.000190030216272819,-0.483525071955336,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641074_C3_D12_ROI4_s2,metadata_required,tumor_aggressive,-0.241697331388556,-0.00105179114109779,-0.240645540247458,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641074_C3_D12_ROI4_s2,metadata_required,immune_maturity,-0.422228280166936,0.00123330911266784,-0.423461589279604,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641075_C3_D1_ROI1,metadata_required,immune_core,-0.0673189324930292,0.00922142620504667,-0.0765403586980759,0.040959040959041,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641075_C3_D1_ROI1,metadata_required,ifn_mhc,-0.153084105928605,-0.0095723329544514,-0.143511772974154,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641075_C3_D1_ROI1,metadata_required,tumor_aggressive,-0.412947630116528,-0.0141802233759832,-0.398767406740544,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641075_C3_D1_ROI1,metadata_required,immune_maturity,-0.120670279657024,-0.0120799167742138,-0.10859036288281,0.002997002997003,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641076_C3_D1_ROI2,metadata_required,immune_core,-0.545070080408502,0.0103579430437453,-0.555428023452247,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641076_C3_D1_ROI2,metadata_required,ifn_mhc,-0.422739835318101,0.0101451433250353,-0.432884978643136,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641076_C3_D1_ROI2,metadata_required,tumor_aggressive,0.120928949872931,0.00513192641801375,0.115797023454917,0.998001998001998,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641076_C3_D1_ROI2,metadata_required,immune_maturity,-0.603025872184325,0.00713915773424538,-0.610165029918571,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641077_C3_D1_ROI3,metadata_required,immune_core,-0.619276555018618,-0.00438088343947777,-0.61489567157914,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641077_C3_D1_ROI3,metadata_required,ifn_mhc,-0.63843152698234,-0.00449453655048224,-0.633936990431858,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641077_C3_D1_ROI3,metadata_required,tumor_aggressive,-0.610257862898212,-0.00427885895945713,-0.605979003938755,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641077_C3_D1_ROI3,metadata_required,immune_maturity,-0.609740372090823,-0.00277741480875164,-0.606962957282072,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641078_C3_D1_ROI4,metadata_required,immune_core,-0.376673014706287,-0.00739926873248905,-0.369273745973798,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641078_C3_D1_ROI4,metadata_required,ifn_mhc,-0.460869589370529,-0.00994599139465206,-0.450923597975877,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641078_C3_D1_ROI4,metadata_required,tumor_aggressive,-0.465199394718732,-0.0187671783451792,-0.446432216373553,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641078_C3_D1_ROI4,metadata_required,immune_maturity,-0.373309549438682,-0.00678176466179132,-0.36652778477689,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641079_C3_D2_ROI1,metadata_required,immune_core,-0.310409054589705,-0.00177066078804168,-0.308638393801664,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641079_C3_D2_ROI1,metadata_required,ifn_mhc,-0.329055905028312,0.00217686000869167,-0.331232765037004,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641079_C3_D2_ROI1,metadata_required,tumor_aggressive,-0.193974689845569,-0.0079855990055409,-0.185989090840028,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641079_C3_D2_ROI1,metadata_required,immune_maturity,-0.128512397316143,0.00253375014760138,-0.131046147463744,0.001998001998002,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641080_C3_D2_ROI2,metadata_required,immune_core,-0.319425631519288,0.00473841313724054,-0.324164044656529,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641080_C3_D2_ROI2,metadata_required,ifn_mhc,-0.294902519413845,0.00246541448974709,-0.297367933903592,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641080_C3_D2_ROI2,metadata_required,tumor_aggressive,-0.192192395603814,0.00370240846851862,-0.195894804072333,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641080_C3_D2_ROI2,metadata_required,immune_maturity,-0.235206550761368,-0.00107575327784618,-0.234130797483521,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641081_C3_D2_ROI3,metadata_required,immune_core,-0.392345629619439,-0.0101115429726843,-0.382234086646754,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641081_C3_D2_ROI3,metadata_required,ifn_mhc,-0.464618103662489,-0.0188766614827711,-0.445741442179718,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641081_C3_D2_ROI3,metadata_required,tumor_aggressive,-0.481370745846698,-0.0331316319215536,-0.448239113925144,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641081_C3_D2_ROI3,metadata_required,immune_maturity,-0.337560232517626,-0.00639135855585519,-0.33116887396177,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641082_C3_D2_ROI4,metadata_required,immune_core,-0.283896314758265,0.00436816462367675,-0.288264479381941,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641082_C3_D2_ROI4,metadata_required,ifn_mhc,-0.252317096250346,0.00770374708824732,-0.260020843338594,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641082_C3_D2_ROI4,metadata_required,tumor_aggressive,-0.0462739356349785,-0.0130593824658211,-0.0332145531691574,0.236763236763237,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641082_C3_D2_ROI4,metadata_required,immune_maturity,-0.151276215521705,-0.00123953301996357,-0.150036682501742,0.001998001998002,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641083_C3_D3_ROI1,metadata_required,immune_core,-0.529765379374796,0.00509337052670864,-0.534858749901505,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641083_C3_D3_ROI1,metadata_required,ifn_mhc,-0.654746983940928,0.0010415498205939,-0.655788533761522,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641083_C3_D3_ROI1,metadata_required,tumor_aggressive,-0.69484825354304,0.0025929505310868,-0.697441204074127,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641083_C3_D3_ROI1,metadata_required,immune_maturity,-0.568581993187617,0.00246652972249605,-0.571048522910113,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641084_C3_D3_ROI2,metadata_required,immune_core,-0.0665927591750707,-0.00146432465628849,-0.0651284345187822,0.051948051948052,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641084_C3_D3_ROI2,metadata_required,ifn_mhc,0.0109372347200393,-0.00479632184843332,0.0157335565684726,0.661338661338661,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641084_C3_D3_ROI2,metadata_required,tumor_aggressive,-0.478799498717515,-0.000524940062660015,-0.478274558654855,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641084_C3_D3_ROI2,metadata_required,immune_maturity,-0.026477418545488,-0.00580287934475335,-0.0206745392007346,0.292707292707293,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641085_C3_D3_ROI3,metadata_required,immune_core,-0.219168446903222,-0.00383436252515438,-0.215334084378067,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641085_C3_D3_ROI3,metadata_required,ifn_mhc,-0.371064374189218,-0.0126937749790961,-0.358370599210122,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641085_C3_D3_ROI3,metadata_required,tumor_aggressive,-0.444799183324765,-0.0294877599629068,-0.415311423361858,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641085_C3_D3_ROI3,metadata_required,immune_maturity,-0.117359762226357,-0.00993915534654268,-0.107420606879815,0.004995004995005,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641086_C3_D3_ROI4,metadata_required,immune_core,0.266277359311948,-0.0179070095128656,0.284184368824813,1,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641086_C3_D3_ROI4,metadata_required,ifn_mhc,0.0490421462508311,-0.017509451662491,0.0665515979133221,0.879120879120879,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641086_C3_D3_ROI4,metadata_required,tumor_aggressive,-0.197706934866724,0.0114619916843266,-0.209168926551051,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641086_C3_D3_ROI4,metadata_required,immune_maturity,0.325232828957635,-0.0205545987606698,0.345787427718305,1,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641087_C3_D4_ROI1,metadata_required,immune_core,0.0724414170719667,0.00121722281887185,0.0712241942530948,0.918081918081918,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641087_C3_D4_ROI1,metadata_required,ifn_mhc,-0.183498317991808,-0.00270087398284607,-0.180797444008962,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641087_C3_D4_ROI1,metadata_required,tumor_aggressive,-0.26986302518271,-0.0159243780994888,-0.253938647083221,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641087_C3_D4_ROI1,metadata_required,immune_maturity,0.143058278996123,0.00452876792367834,0.138529511072445,1,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641088_C3_D4_ROI2,metadata_required,immune_core,-0.190719761453381,-0.0108112435757965,-0.179908517877585,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641088_C3_D4_ROI2,metadata_required,ifn_mhc,-0.261586679879412,-0.00994066530640352,-0.251646014573008,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641088_C3_D4_ROI2,metadata_required,tumor_aggressive,-0.247830696916929,-0.00388300934463536,-0.243947687572294,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641088_C3_D4_ROI2,metadata_required,immune_maturity,0.122637370374203,-0.00265315336669073,0.125290523740893,0.998001998001998,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641089_C3_D4_ROI3,metadata_required,immune_core,0.0217761120645053,0.0154167250354497,0.00635938702905569,0.567432567432567,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641089_C3_D4_ROI3,metadata_required,ifn_mhc,-0.27361142688173,0.0115245600037641,-0.285135986885494,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641089_C3_D4_ROI3,metadata_required,tumor_aggressive,-0.455388130267717,0.00275506631003493,-0.458143196577752,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641089_C3_D4_ROI3,metadata_required,immune_maturity,-0.278197598112028,0.0199210006290053,-0.298118598741033,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641090_C3_D4_ROI4,metadata_required,immune_core,-0.696292877017049,-0.0113526493243375,-0.684940227692712,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641090_C3_D4_ROI4,metadata_required,ifn_mhc,-0.523961270641248,-0.0123503946827921,-0.511610875958456,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641090_C3_D4_ROI4,metadata_required,tumor_aggressive,-0.211887667180128,-0.00433270096490082,-0.207554966215227,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641090_C3_D4_ROI4,metadata_required,immune_maturity,-0.376644866101364,-0.0159161402958536,-0.36072872580551,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641091_C3_D5_ROI1,metadata_required,immune_core,-0.241012907659596,-0.0169385848677224,-0.224074322791874,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641091_C3_D5_ROI1,metadata_required,ifn_mhc,-0.230841819255729,-0.0150593156148378,-0.215782503640891,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641091_C3_D5_ROI1,metadata_required,tumor_aggressive,0.0912026709040043,0.00932723124529093,0.0818754396587134,0.953046953046953,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641091_C3_D5_ROI1,metadata_required,immune_maturity,-0.144754879843157,-0.0216741128327097,-0.123080767010448,0.003996003996004,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641092_C3_D5_ROI2,metadata_required,immune_core,-0.328072945151774,-0.0203083059386585,-0.307764639213116,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641092_C3_D5_ROI2,metadata_required,ifn_mhc,-0.305960533456529,-0.0119818480403444,-0.293978685416184,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641092_C3_D5_ROI2,metadata_required,tumor_aggressive,-0.206324935576999,0.0204779584461448,-0.226802894023143,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641092_C3_D5_ROI2,metadata_required,immune_maturity,-0.0358004688280989,-0.016601326115172,-0.0191991427129269,0.332667332667333,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641093_C3_D5_ROI3,metadata_required,immune_core,-0.148042216049474,-0.0156410269569017,-0.132401189092572,0.003996003996004,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641093_C3_D5_ROI3,metadata_required,ifn_mhc,-0.347490889717358,-0.00687557937052034,-0.340615310346838,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641093_C3_D5_ROI3,metadata_required,tumor_aggressive,-0.294354330435078,0.0130336513584166,-0.307387981793495,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641093_C3_D5_ROI3,metadata_required,immune_maturity,-0.159527545553084,-0.00568669528182495,-0.153840850271259,0.002997002997003,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641094_C3_D5_ROI4,metadata_required,immune_core,-0.302879677677934,-0.00416710337950591,-0.298712574298428,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641094_C3_D5_ROI4,metadata_required,ifn_mhc,-0.343157093533306,0.0019985293460433,-0.345155622879349,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641094_C3_D5_ROI4,metadata_required,tumor_aggressive,-0.410053637418054,0.0149049880086188,-0.424958625426673,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641094_C3_D5_ROI4,metadata_required,immune_maturity,-0.294331080266832,0.0017507757471189,-0.296081856013951,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641095_C3_D6_ROI1,metadata_required,immune_core,0.15724765639053,-0.00905223634436955,0.1662998927349,1,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641095_C3_D6_ROI1,metadata_required,ifn_mhc,-0.28147629026697,-0.002656934451414,-0.278819355815556,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641095_C3_D6_ROI1,metadata_required,tumor_aggressive,-0.651173801454043,0.00928314621743282,-0.660456947671476,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641095_C3_D6_ROI1,metadata_required,immune_maturity,-0.024258345347698,-0.00952955766350323,-0.0147287876841948,0.344655344655345,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641096_C3_D6_ROI2,metadata_required,immune_core,-0.131094235927229,-8.53424466394935e-05,-0.13100889348059,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641096_C3_D6_ROI2,metadata_required,ifn_mhc,-0.293623575065708,-0.00247741056784433,-0.291146164497864,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641096_C3_D6_ROI2,metadata_required,tumor_aggressive,-0.490948576614191,-0.00520086372630829,-0.485747712887883,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641096_C3_D6_ROI2,metadata_required,immune_maturity,-0.0817206397583586,0.00133038159615691,-0.0830510213545155,0.003996003996004,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641097_C3_D6_ROI3,metadata_required,immune_core,0.0702535761619954,-0.00124175421293599,0.0714953303749314,0.985014985014985,False,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641097_C3_D6_ROI3,metadata_required,ifn_mhc,-0.0218924165558486,0.00358846974410108,-0.0254808862999497,0.203796203796204,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641097_C3_D6_ROI3,metadata_required,tumor_aggressive,-0.164622222679452,0.0156609061302984,-0.180283128809751,0.000999000999000999,True,mvp_random_core_permutation_sample_stats.csv
GSE282302,GSM8641097_C3_D6_ROI3,metadata_required,immune_maturity,-0.0852407925970062,0.00274380859834494,-0.0879846011953511,0.003996003996004,True,mvp_random_core_permutation_sample_stats.csv
