dataset,sample_id,patient_id,tissue_site,target_program,null_type,n_spots,n_core_spots,n_perm,observed_rho,null_median,null_p05,null_p95,delta,empirical_p,support
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,IFN/MHC,spatially_contiguous_random_core,3148,315,1000,-0.3700362078612677,0.060271741467133835,-0.2948943937949112,0.3348060726992909,-0.4303079493284015,0.000999000999000999,True
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,immune-core,spatially_contiguous_random_core,3148,315,1000,-0.3530192608093729,0.08017318789768488,-0.31907822871417474,0.31316479730839375,-0.43319244870705775,0.000999000999000999,True
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3148,315,1000,0.30323627239056644,-0.15980924481372394,-0.3782919679866935,0.2400793237776014,0.4630455172042904,1.0,False
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3148,315,1000,-0.20807011138037673,-0.06041567245487936,-0.29250797053798555,0.21219014956855428,-0.14765443892549737,0.2647352647352647,True
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3148,315,1000,-0.054370237751863254,-0.12196991496334011,-0.41885880800043424,0.24394570806649155,0.06759967721147686,0.5624375624375625,False
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,tumor epithelial,spatially_contiguous_random_core,3148,315,1000,0.39783161107923803,0.08721557125151033,-0.40946233325769255,0.3314782994887537,0.3106160398277277,1.0,False
GSE282302,GSM8641045_C2_D6_s1,patient_id_unknown_GSM8641045_C2_D6_s1,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3148,315,1000,-0.31928717790830696,0.02068772805113801,-0.11616561288634553,0.15741754694377386,-0.33997490595944496,0.000999000999000999,True
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,IFN/MHC,spatially_contiguous_random_core,3168,317,1000,-0.3601488423249303,0.040507109595084176,-0.24715518587939195,0.2666205403590704,-0.40065595192001446,0.000999000999000999,True
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,immune-core,spatially_contiguous_random_core,3168,317,1000,-0.3617775444070109,0.03995540987142479,-0.3012100445957242,0.2601486685864239,-0.4017329542784357,0.000999000999000999,True
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3168,317,1000,0.29058104485437386,-0.16403869595227066,-0.36480668243456,0.2648161304781395,0.4546197408066445,0.998001998001998,False
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3168,317,1000,-0.0858632423536211,-0.10234054251484812,-0.3693710171565185,0.16978454819718494,0.016477300161227018,0.5234765234765235,False
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3168,317,1000,-0.052814492613428854,-0.1307504711386581,-0.4881325579923686,0.2429733471758551,0.07793597852522924,0.5804195804195804,False
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,tumor epithelial,spatially_contiguous_random_core,3168,317,1000,0.3591759283819789,0.07796559644795525,-0.41110760847421884,0.32758093645766007,0.28121033193402367,0.996003996003996,False
GSE282302,GSM8641046_C2_D6_s2,patient_id_unknown_GSM8641046_C2_D6_s2,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3168,317,1000,-0.30787216981864907,0.017387847950087583,-0.1402507141351347,0.13991648851366734,-0.32526001776873664,0.000999000999000999,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,IFN/MHC,spatially_contiguous_random_core,3145,315,1000,-0.2726234301691096,0.06281992321577953,-0.2782612317581292,0.3764028048873953,-0.3354433533848892,0.06293706293706294,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,immune-core,spatially_contiguous_random_core,3145,315,1000,-0.26102964926319105,0.09506377258193133,-0.2563372182047775,0.3721329032274873,-0.3560934218451224,0.03296703296703297,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3145,315,1000,-0.11820185326623918,-0.050909472458755434,-0.26062491646085945,0.20607042328730182,-0.06729238080748375,0.4065934065934066,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3145,315,1000,-0.467682562602187,0.0499357950778503,-0.2725518811639483,0.37067158148587176,-0.5176183576800373,0.000999000999000999,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3145,315,1000,-0.5116041944223282,0.10474211477106518,-0.098378867416531,0.3553496129426351,-0.6163463091933934,0.000999000999000999,True
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,tumor epithelial,spatially_contiguous_random_core,3145,315,1000,0.3079107049309869,-0.1931315202513738,-0.39133675090119535,0.07748478237548477,0.5010422251823607,1.0,False
GSE282302,GSM8641047_C2_D7_s1,patient_id_unknown_GSM8641047_C2_D7_s1,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3145,315,1000,-0.30049702816677637,0.030661655301501365,-0.30213396210929305,0.4609647659408822,-0.33115868346827776,0.054945054945054944,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,IFN/MHC,spatially_contiguous_random_core,3177,318,1000,-0.30674219395371083,0.1159561061313127,-0.27448372754464767,0.40074125243153663,-0.4226983000850235,0.001998001998001998,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,immune-core,spatially_contiguous_random_core,3177,318,1000,-0.27636390751772894,0.12281945499466834,-0.2619186112238105,0.4151188790745635,-0.3991833625123973,0.01898101898101898,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3177,318,1000,-0.2086421537007933,-0.055814467831915536,-0.27056307295095616,0.22918553724046062,-0.15282768586887777,0.22977022977022976,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3177,318,1000,-0.49629217482608506,0.04178489592240132,-0.2714305654317818,0.3408385142771042,-0.5380770707484864,0.000999000999000999,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,3177,318,1000,-0.4811044432583775,0.1019728117112213,-0.13913595950662655,0.2696587371238112,-0.5830772549695988,0.000999000999000999,True
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,tumor epithelial,spatially_contiguous_random_core,3177,318,1000,0.17246715852472574,-0.15467401610075718,-0.2787472579348948,0.14053297564865003,0.3271411746254829,1.0,False
GSE282302,GSM8641048_C2_D7_s2,patient_id_unknown_GSM8641048_C2_D7_s2,metadata_required,myCAF/matrix,spatially_contiguous_random_core,3177,318,1000,-0.3933008660581619,0.010473029252293134,-0.2494140960174325,0.45718871952446527,-0.40377389531045504,0.000999000999000999,True
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,1185,119,1000,-0.35826577711875784,0.057366401772900394,-0.07676181534629482,0.15714913496992022,-0.41563217889165827,0.000999000999000999,True
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,immune-core,spatially_contiguous_random_core,1185,119,1000,-0.22270643971516255,0.1520470220828013,-0.43597260545690564,0.46196153617546676,-0.37475346179796387,0.2087912087912088,True
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1185,119,1000,-0.017979794058100622,-0.1790328574265962,-0.42982107344669657,0.29511283520532694,0.16105306336849556,0.7072927072927073,False
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1185,119,1000,-0.40912372968870325,-0.112618553332644,-0.363456312661883,0.07875103874047625,-0.2965051763560592,0.000999000999000999,True
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1185,119,1000,-0.4896616834783718,0.12825044680008713,-0.19331234882805454,0.2755154989552232,-0.6179121302784589,0.000999000999000999,True
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,1185,119,1000,0.11844561725096467,-0.321382461202289,-0.6968474599628862,0.44442866283738386,0.43982807845325367,0.7742257742257742,False
GSE282302,GSM8641049_C2_D8_ROI1_s1,C2_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1185,119,1000,-0.502959779478502,0.2201903589076965,-0.18395140120461706,0.36462226756158733,-0.7231501383861985,0.000999000999000999,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,1155,116,1000,-0.26736595727591206,0.10673630284525337,-0.3240255908953475,0.3226767937021453,-0.37410226012116543,0.32967032967032966,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,immune-core,spatially_contiguous_random_core,1155,116,1000,-0.13541894571452928,-0.012607309651563692,-0.3976816473863098,0.3482323640060235,-0.12281163606296559,0.37962037962037964,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1155,116,1000,-0.023186051204414602,0.13024228233796004,-0.5430831029504765,0.4529829643211744,-0.15342833354237465,0.4125874125874126,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1155,116,1000,-0.3936386404835005,-0.17101871660008633,-0.28635017057631923,0.03804177349405061,-0.22261992388341417,0.000999000999000999,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1155,116,1000,-0.4492800246344291,0.10923393378758184,-0.24059600702944667,0.2711803644215213,-0.5585139584220109,0.000999000999000999,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,1155,116,1000,0.10909990508827164,0.1333103247230525,-0.7718729841701053,0.6790260378358902,-0.02421041963478085,0.4935064935064935,True
GSE282302,GSM8641050_C2_D8_ROI1_s2,C2_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1155,116,1000,-0.46797836758054967,0.1311651739243323,-0.14334491585410958,0.2634614886676004,-0.599143541504882,0.000999000999000999,True
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,874,88,1000,0.26472421087582015,-0.3904630621100681,-0.6360407976822103,0.5466075910140602,0.6551872729858883,0.6063936063936064,False
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,immune-core,spatially_contiguous_random_core,874,88,1000,-0.03898527373132959,-0.1664606839217956,-0.3642181375145167,0.3757333248060097,0.12747541019046602,0.5994005994005994,False
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,874,88,1000,0.2526858767789099,-0.2296573155542985,-0.4627792287648501,0.34082934094659534,0.48234319233320844,0.8871128871128872,False
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,874,88,1000,-0.32721308335679755,0.03658764229764384,-0.19270020550600822,0.16888779277156166,-0.3638007256544414,0.000999000999000999,True
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,874,88,1000,-0.6398639221019802,0.17513458761574996,-0.13908040996438273,0.5838016520646225,-0.8149985097177301,0.000999000999000999,True
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,874,88,1000,0.6034821352476468,-0.3776235635811344,-0.7511388481065499,0.4847332301726735,0.9811056988287812,0.999000999000999,False
GSE282302,GSM8641051_C2_D8_ROI2_s1,C2_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,874,88,1000,-0.7276160435576652,0.1273157141198279,-0.31933227190155167,0.7567001522497403,-0.8549317576774931,0.000999000999000999,True
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,IFN/MHC,spatially_contiguous_random_core,873,88,1000,0.14468806686344918,-0.19521818752789455,-0.4333577988976428,0.3703276580928609,0.3399062543913437,0.5654345654345654,False
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,immune-core,spatially_contiguous_random_core,873,88,1000,-0.1579309295902076,-0.032600664515020014,-0.3613071433005673,0.3654642375809291,-0.12533026507518757,0.44655344655344653,True
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,873,88,1000,0.1644556796574245,-0.12933722965897754,-0.27698471707551464,0.16660675165043148,0.293792909316402,0.9040959040959041,False
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,873,88,1000,-0.3818674917373857,0.07894090085315994,-0.2911352400427416,0.28142030152108916,-0.4608083925905456,0.000999000999000999,True
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,873,88,1000,-0.6379831238694045,0.1506877428973731,-0.13855967237782704,0.51967847327365,-0.7886708667667776,0.000999000999000999,True
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,tumor epithelial,spatially_contiguous_random_core,873,88,1000,0.5442344054404019,-0.18370431298779463,-0.5872651853164654,0.23119300688831765,0.7279387184281966,1.0,False
GSE282302,GSM8641052_C2_D8_ROI2_s2,C2_D8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,873,88,1000,-0.6995475449153344,0.0592688332470384,-0.27348494471105395,0.6997977741187954,-0.7588163781623728,0.000999000999000999,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,IFN/MHC,spatially_contiguous_random_core,1869,187,1000,-0.6067035214530759,-0.2480492156589114,-0.6362234527169301,0.6226080461188142,-0.3586543057941646,0.12687312687312688,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,immune-core,spatially_contiguous_random_core,1869,187,1000,-0.5286874308795668,-0.24091288209609857,-0.5594108748820511,0.5340090648236567,-0.28777454878346825,0.16183816183816183,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1869,187,1000,-0.7408466241574215,-0.2536782697425676,-0.6452820337028272,0.6267275009809181,-0.48716835441485395,0.000999000999000999,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1869,187,1000,-0.6163467530658583,-0.21573974046100602,-0.5750041861643054,0.5394948765558275,-0.40060701260485226,0.000999000999000999,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1869,187,1000,-0.8160525575172944,-0.3244401017885777,-0.6616886711228026,0.5984566566879458,-0.49161245572871676,0.000999000999000999,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,tumor epithelial,spatially_contiguous_random_core,1869,187,1000,-0.46825555118456036,-0.14877484990083598,-0.5794942821255846,0.6106417202423016,-0.3194807012837244,0.24775224775224775,True
GSE282302,GSM8641053_C2_D9_s2,patient_id_unknown_GSM8641053_C2_D9_s2,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1869,187,1000,-0.8478639901197247,-0.33890206273056367,-0.6852624705653007,0.5964182819515577,-0.508961927389161,0.000999000999000999,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,IFN/MHC,spatially_contiguous_random_core,1888,189,1000,-0.039674004025125525,0.12037022482743574,-0.06827663267119671,0.2956878358592386,-0.16004422885256125,0.1258741258741259,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,immune-core,spatially_contiguous_random_core,1888,189,1000,-0.0288111889094403,0.10220231502736912,-0.016011679235174988,0.2550418198328615,-0.1310135039368094,0.016983016983016984,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1888,189,1000,-0.36972697781208513,-0.15454542668101356,-0.31182809583782545,0.0992455980603329,-0.21518155113107157,0.003996003996003996,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1888,189,1000,-0.18952907245934442,-0.1307490783777626,-0.3505232690651126,0.22916591483443996,-0.05877999408158183,0.39760239760239763,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1888,189,1000,-0.6455833987429367,-0.1567951438010722,-0.4923680032067738,0.29919874705178473,-0.4887882549418645,0.000999000999000999,True
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,tumor epithelial,spatially_contiguous_random_core,1888,189,1000,0.34236876782471365,-0.15550494836541157,-0.3865172725261423,0.3729429646494567,0.4978737161901252,0.8941058941058941,False
GSE282302,GSM8641054_C2_D9_s4,patient_id_unknown_GSM8641054_C2_D9_s4,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1888,189,1000,-0.6813893251660726,-0.03410412877239191,-0.48435506267244816,0.32859015958872695,-0.6472851963936808,0.000999000999000999,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,IFN/MHC,spatially_contiguous_random_core,1787,179,1000,-0.028850621245680046,0.0822236156985654,-0.006936840617272314,0.2146742873665656,-0.11107423694424545,0.003996003996003996,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,immune-core,spatially_contiguous_random_core,1787,179,1000,0.011864723856556686,0.12564315114410124,-0.033631803366029514,0.2576307555707534,-0.11377842728754456,0.17282717282717283,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1787,179,1000,-0.43132691350495284,-0.09899185660676765,-0.33184566261211085,0.08934727722017147,-0.3323350568981852,0.000999000999000999,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1787,179,1000,-0.26887569936161054,0.005178257500991506,-0.09819756729726718,0.059512534734140386,-0.27405395686260203,0.000999000999000999,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1787,179,1000,-0.58356341025427,-0.194374494075232,-0.4291066728694458,0.22620084469198745,-0.38918891617903806,0.000999000999000999,True
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,tumor epithelial,spatially_contiguous_random_core,1787,179,1000,0.17406529449449978,-0.14778099965048133,-0.5845813629126178,0.5382667225362977,0.3218462941449811,0.6163836163836164,False
GSE282302,GSM8641055_C2_D9_s5,patient_id_unknown_GSM8641055_C2_D9_s5,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1787,179,1000,-0.6082771600032476,-0.12643767086095992,-0.473396411967506,0.17016258237999332,-0.4818394891422877,0.000999000999000999,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,IFN/MHC,spatially_contiguous_random_core,1751,176,1000,0.044216912313602266,0.12155477745647067,0.02026093278396224,0.3295908471106732,-0.0773378651428684,0.1938061938061938,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,immune-core,spatially_contiguous_random_core,1751,176,1000,-0.0379409737717353,0.14606876605842894,-0.052156485618213386,0.3125136151177049,-0.18400973983016425,0.08691308691308691,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1751,176,1000,-0.3396107257634246,-0.12411282488241915,-0.3272991760261562,0.05374607550202653,-0.21549790088100546,0.03796203796203796,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1751,176,1000,-0.2075858365878193,-0.009438285977634544,-0.06318502774600003,0.02669544755612499,-0.19814755061018474,0.000999000999000999,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1751,176,1000,-0.518939059922461,-0.18062596654717028,-0.44198035477991215,0.28962055452453767,-0.33831309337529075,0.001998001998001998,True
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,tumor epithelial,spatially_contiguous_random_core,1751,176,1000,0.33883937934564573,-0.22131940397676877,-0.5945993324577081,0.5347992177541451,0.5601587833224145,0.7402597402597403,False
GSE282302,GSM8641056_C2_D9_s6,patient_id_unknown_GSM8641056_C2_D9_s6,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1751,176,1000,-0.5113185892488801,-0.07878542357150033,-0.44985665999511176,0.24812667399451935,-0.43253316567737976,0.000999000999000999,True
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,IFN/MHC,spatially_contiguous_random_core,1843,185,1000,0.18701739848739354,0.05583423552625706,0.010440502118583678,0.1461377392326834,0.13118316296113647,0.991008991008991,False
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,immune-core,spatially_contiguous_random_core,1843,185,1000,0.18977500415796514,0.08338004916338612,-0.031556266773833795,0.17137331167134293,0.10639495499457902,0.968031968031968,False
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1843,185,1000,-0.45308831980561715,-0.11786958194635169,-0.3241949379808946,0.018794292907314467,-0.3352187378592655,0.000999000999000999,True
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1843,185,1000,-0.19826789437093284,-0.03762797997524707,-0.12120126189594468,0.09219824703049018,-0.16063991439568576,0.000999000999000999,True
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1843,185,1000,-0.6365343354722202,-0.17909356788940134,-0.41539460554805496,0.13672773060575255,-0.4574407675828188,0.000999000999000999,True
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,tumor epithelial,spatially_contiguous_random_core,1843,185,1000,0.1371702333269024,-0.1006779415815418,-0.5643144185028871,0.523091266106949,0.23784817490844418,0.6293706293706294,False
GSE282302,GSM8641057_C2_D9_s7,patient_id_unknown_GSM8641057_C2_D9_s7,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1843,185,1000,-0.6697745115009135,-0.13998101322188441,-0.5124481978674619,0.19586283219638637,-0.5297934982790291,0.000999000999000999,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,IFN/MHC,spatially_contiguous_random_core,1847,185,1000,0.05104709125724369,0.12047018016366023,-0.24812276892340396,0.3526328766358508,-0.06942308890641655,0.44155844155844154,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,immune-core,spatially_contiguous_random_core,1847,185,1000,0.030015414885250533,0.14669458518656311,-0.19234696630910134,0.3213782921852943,-0.11667917030131258,0.3906093906093906,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,tumor-aggressive,spatially_contiguous_random_core,1847,185,1000,-0.3317766446704374,-0.060958868894921095,-0.14454263943782678,0.08521681845121083,-0.2708177757755163,0.000999000999000999,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,SPP1/TAM,spatially_contiguous_random_core,1847,185,1000,-0.2350456242084814,-0.008138598371705958,-0.1335230976161326,0.15185259592380573,-0.22690702583677544,0.000999000999000999,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,TGF-beta/EMT,spatially_contiguous_random_core,1847,185,1000,-0.4918102374457325,-0.03305365672800447,-0.43092254854674406,0.3119224398024791,-0.458756580717728,0.000999000999000999,True
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,tumor epithelial,spatially_contiguous_random_core,1847,185,1000,0.12256357026121453,-0.12543497071896845,-0.5728939060758288,0.5536828483784851,0.24799854098018298,0.6143856143856143,False
GSE282302,GSM8641058_C2_D9_s8,patient_id_unknown_GSM8641058_C2_D9_s8,metadata_required,myCAF/matrix,spatially_contiguous_random_core,1847,185,1000,-0.6056717435972291,-0.0010759461439074577,-0.42762354488741333,0.2985499629083223,-0.6045957974533216,0.000999000999000999,True
GSE282302,GSM8641059_C3_D10_ROI1,C3_D10,metadata_required,IFN/MHC,spatially_contiguous_random_core,3904,391,1000,-0.19013308701882498,-0.04165822754197131,-0.5599879345197519,0.5357200973242897,-0.14847485947685368,0.3996003996003996,True
GSE282302,GSM8641059_C3_D10_ROI1,C3_D10,metadata_required,immune-core,spatially_contiguous_random_core,3904,391,1000,-0.040513543380521475,0.02702775463726042,-0.4213453950029196,0.4781466064783665,-0.06754129801778189,0.44955044955044954,True
GSE282302,GSM8641059_C3_D10_ROI1,C3_D10,metadata_required,tumor-aggressive,spatially_contiguous_random_core,3904,391,1000,-0.3170029864081154,-0.023174925191405044,-0.14026194977929551,0.1132067114628349,-0.29382806121671035,0.000999000999000999,True
GSE282302,GSM8641059_C3_D10_ROI1,C3_D10,metadata_required,SPP1/TAM,spatially_contiguous_random_core,3904,391,1000,-0.3112211057440557,-0.07755002767821056,-0.4326401136588999,0.3563102782911329,-0.23367107806584514,0.24475524475524477,True
